losses
0.07892457617633813
0.030639336098130854
0.021507830080411794
0.031647004159616965
0.005997018127865988
-0.0012904993107653584
0.006007026370319052
-0.003994382978771666
0.006462043271579121
0.003935222150082157
0.00851334549451463
-0.000851889486218893
0.011284676232089008
-0.0005767252791695487
-0.004166573848791599
0.002443583855024828
0.004937798885206707
0.0005816321965879667
-0.002390692052337523
0.004232645602996632
-0.0045107546504483675
0.007874620364586082
-0.0032677103204473423
0.008323205245222925
-0.0007366067577589397
0.000821689503803319
0.0027560055030991792
-0.0011844462062967631
0.0073584146099495845
0.0008184510880876322
0.0006201818894926575
-0.003349913563223006
0.0032942883140586188
0.0014257402391832652
-0.007898557580883092
0.0030730189449174466
0.0052846521458559115
-0.0055202884604507035
