distance,springback,thickness,die_opening
2.5,1.504,0.5,40
2.5,1.41,0.5,40
2.5,1.358,0.5,40
5.0,1.691,0.5,40
5.0,1.678,0.5,40
5.0,1.691,0.5,40
10.0,2.078,0.5,40
10.0,1.877,0.5,40
10.0,2.171,0.5,40
15.0,2.611,0.5,40
15.0,2.451,0.5,40
15.0,2.624,0.5,40
20.0,3.371,0.5,40
20.0,3.464,0.5,40
20.0,3.424,0.5,40
