Arbeit;Arbeit (Belastung);Arbeit (Entlastung);Belastungsarbeit;Dehnung;Dehnung nominell;Dehnungskanal;Entlastungsarbeit;Höhenkanal;Höhenkanal normiert;Ist-Temperatur;Kanalintegration;LE-Kanal;Meßlänge;Prüfzeit;Standardkraft;Standardkraftsensor;Standardweg;Standardwegsensor;Systemzeit ;Temperatur;Traverse abs;Traversenwegaufnehmer;Zeit;Zyklus Start;Zyklusnummer
0.0;0.0;0.0;0.0;0.0;0.0;1091.36;0.0;0;0;0;0.0;2.97014;-1091.36;0.0;-0.070595;-0.070595;0.0;1091.36;15073.2;0;1091.36;1091.36;15073.2;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1091.36;0.0;0;0;0;0.0;2.97014;-1091.36;0.0;-0.0353003;-0.0353003;0.0;1091.36;15076.4;0;1091.36;1091.36;15076.4;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1091.36;0.0;0;0;0;0.0;2.97014;-1091.36;0.0;-0.10589;-0.10589;0.0;1091.36;15076.6;0;1091.36;1091.36;15076.6;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1094.86;0.0;0;0;0;0.0;-0.529741;-1094.86;0.0;28.5534;28.5534;0.0;1094.86;15079.3;0;1094.86;1094.86;15079.3;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1094.87;0.0;0;0;0;0.0;-0.538896;-1094.87;0.0;30.5299;30.5299;0.0;1094.87;15079.3;0;1094.87;1094.87;15079.3;0;0
0.0;0.0;0.0;0.0;0.0;0.0;3.41042e-005;0.0;0;0;0;0.0;-0.543325;-1094.87;0.0;31.377;31.377;0.0;3.41042e-005;15079.4;0;1094.87;3.41042e-005;15079.4;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.00086169;0.0;-0.543325;0.543325;0;0.0;-0.544153;-1094.87;0.0;31.5535;31.5535;0.0;0.00086169;-0.000351563;0;1094.87;0.00086169;15079.4;0;0
0;0;0;0;0.0014479;0.0014479;0.0014479;0;-0.543325;0.543325;0;0;-0.544739;-1094.87;0.0196484;31.6593;31.6593;0.0014479;0.0014479;0.0196484;0;1094.87;0.0014479;15079.4;0;0
3.2277e-005;3.2277e-005;0;0.032277;0.00246514;0.00246514;0.00246514;0;-0.543325;0.543325;0;0.032277;-0.545756;-1094.88;0.0796484;31.8005;31.8005;0.00246514;0.00246514;0.0796484;0;1094.88;0.00246514;15079.5;0;0
3.88601e-005;3.88601e-005;0;0.0388601;0.00267204;0.00267204;0.00267204;0;-0.543325;0.543325;0;0.0388601;-0.545963;-1094.88;0.0996484;31.8358;31.8358;0.00267204;0.00267204;0.0996484;0;1094.88;0.00267204;15079.5;0;0
