Arbeit;Arbeit (Belastung);Arbeit (Entlastung);Belastungsarbeit;Dehnung;Dehnung nominell;Dehnungskanal;Entlastungsarbeit;Höhenkanal;Höhenkanal normiert;Ist-Temperatur;Kanalintegration;LE-Kanal;Meßlänge;Prüfzeit;Standardkraft;Standardkraftsensor;Standardweg;Standardwegsensor;Systemzeit ;Temperatur;Traverse abs;Traversenwegaufnehmer;Zeit;Zyklus Start;Zyklusnummer
0.0;0.0;0.0;0.0;0.0;0.0;1088.42;0.0;0;0;0;0.0;5.90861;-1088.42;0.0;0.0705499;0.0705499;0.0;1088.42;10932.9;0;1088.42;1088.42;10932.9;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1088.42;0.0;0;0;0;0.0;5.90861;-1088.42;0.0;0.0705499;0.0705499;0.0;1088.42;10935.6;0;1088.42;1088.42;10935.6;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1088.42;0.0;0;0;0;0.0;5.90861;-1088.42;0.0;-3.61988e-005;-3.61988e-005;0.0;1088.42;10935.8;0;1088.42;1088.42;10935.8;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1093.85;0.0;0;0;0;0.0;0.478071;-1093.85;0.0;375.447;375.447;0.0;1093.85;10939.6;0;1093.85;1093.85;10939.6;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1093.86;0.0;0;0;0;0.0;0.466963;-1093.86;0.0;406.823;406.823;0.0;1093.86;10939.6;0;1093.86;1093.86;10939.6;0;0
0.0;0.0;0.0;0.0;0.0;0.0;-2.58184e-005;0.0;0;0;0;0.0;0.462106;-1093.87;0.0;415.681;415.681;0.0;-2.58184e-005;10939.7;0;1093.87;-2.58184e-005;10939.7;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.000853492;0.0;0.462106;-0.462106;0;0.0;0.461227;-1093.87;0.0;416.811;416.811;0.0;0.000853492;0.000390625;0;1093.87;0.000853492;10939.7;0;0
0;0;0;0;0.00150866;0.00150866;0.00150866;0;0.462106;-0.462106;0;0;0.460571;-1093.87;0.0203906;417.375;417.375;0.00150866;0.00150866;0.0203906;0;1093.87;0.00150866;10939.7;0;0
0.000503793;0.000503793;0;0.503793;0.00271556;0.00271556;0.00271556;0;0.462106;-0.462106;0;0.503793;0.459365;-1093.87;0.0803906;417.481;417.481;0.00271556;0.00271556;0.0803906;0;1093.87;0.00271556;10939.8;0;0
0.00060453;0.00060453;0;0.60453;0.00295694;0.00295694;0.00295694;0;0.462106;-0.462106;0;0.60453;0.459123;-1093.87;0.100391;417.199;417.199;0.00295694;0.00295694;0.100391;0;1093.87;0.00295694;10939.8;0;0
0.000683627;0.000683627;0;0.683627;0.0031466;0.0031466;0.0031466;0;0.462106;-0.462106;0;0.683627;0.458933;-1093.87;0.120391;416.917;416.917;0.0031466;0.0031466;0.120391;0;1093.87;0.0031466;10939.8;1;1
0.000748294;0.000748294;0;0.748294;0.00330177;0.00330177;0.00330177;0;0.462106;-0.462106;0;0.748294;0.458778;-1093.87;0.140391;416.564;416.564;0.00330177;0.00330177;0.140391;0;1093.87;0.00330177;10939.9;1;1
0.000820045;0.000820045;0;0.820045;0.00347418;0.00347418;0.00347418;0;0.462106;-0.462106;0;0.820045;0.458606;-1093.87;0.180391;415.752;415.752;0.00347418;0.00347418;0.180391;0;1093.87;0.00347418;10939.9;1;1
0.000870103;0.000870103;0;0.870103;0.00359487;0.00359487;0.00359487;0;0.462106;-0.462106;0;0.870103;0.458485;-1093.87;0.280391;413.776;413.776;0.00359487;0.00359487;0.280391;0;1093.87;0.00359487;10940;1;1
0.000884338;0.000884338;0;0.884338;0.00362935;0.00362935;0.00362935;0;0.462106;-0.462106;0;0.884338;0.458451;-1093.87;0.400391;411.834;411.834;0.00362935;0.00362935;0.400391;0;1093.87;0.00362935;10940.1;1;1
0.000877248;0.000884338;-7.09003e-006;0.884338;0.00361211;0.00361211;0.00361211;-0.00709003;0.462106;-0.462106;0;0.877248;0.458468;-1093.87;0.500391;410.599;410.599;0.00361211;0.00361211;0.500391;0;1093.87;0.00361211;10940.2;1;1
0.000870176;0.000884338;-1.4162e-005;0.884338;0.00359487;0.00359487;0.00359487;-0.014162;0.462106;-0.462106;0;0.870176;0.458485;-1093.87;0.600391;409.752;409.752;0.00359487;0.00359487;0.600391;0;1093.87;0.00359487;10940.3;1;1
0.00085606;0.000884338;-2.82774e-005;0.884338;0.00356039;0.00356039;0.00356039;-0.0282774;0.462106;-0.462106;0;0.85606;0.45852;-1093.87;0.700391;408.94;408.94;0.00356039;0.00356039;0.700391;0;1093.87;0.00356039;10940.4;1;1
0.00738253;0.00741081;-2.82774e-005;7.41081;0.018388;0.018388;0.018388;-0.0282774;0.462106;-0.462106;0;7.38253;0.443692;-1093.89;0.802891;471.374;471.374;0.018388;0.018388;0.802891;0;1093.89;0.018388;10940.5;1;1
0.0462538;0.0462821;-2.82774e-005;46.2821;0.090819;0.090819;0.090819;-0.0282774;0.462106;-0.462106;0;46.2538;0.371261;-1093.96;0.860391;601.958;601.958;0.090819;0.090819;0.860391;0;1093.96;0.090819;10940.6;1;1
0.106539;0.106567;-2.82774e-005;106.567;0.184078;0.184078;0.184078;-0.0282774;0.462106;-0.462106;0;106.539;0.278002;-1094.05;0.920391;690.896;690.896;0.184078;0.184078;0.920391;0;1094.05;0.184078;10940.6;1;1
0.128839;0.128867;-2.82774e-005;128.867;0.215974;0.215974;0.215974;-0.0282774;0.462106;-0.462106;0;128.839;0.246106;-1094.08;0.940391;707.378;707.378;0.215974;0.215974;0.940391;0;1094.08;0.215974;10940.7;1;1
0.223715;0.223743;-2.82774e-005;223.743;0.34625;0.34625;0.34625;-0.0282774;0.462106;-0.462106;0;223.715;0.11583;-1094.21;1.02039;749.165;749.165;0.34625;0.34625;1.02039;0;1094.21;0.34625;10940.7;1;1
0.324751;0.324779;-2.82774e-005;324.779;0.478716;0.478716;0.478716;-0.0282774;0.462106;-0.462106;0;324.751;-0.0166355;-1094.35;1.10039;776.306;776.306;0.478716;0.478716;1.10039;0;1094.35;0.478716;10940.8;1;1
0.376652;0.37668;-2.82774e-005;376.68;0.545095;0.545095;0.545095;-0.0282774;0.462106;-0.462106;0;376.652;-0.0830148;-1094.41;1.14039;787.458;787.458;0.545095;0.545095;1.14039;0;1094.41;0.545095;10940.9;1;1
0.429306;0.429334;-2.82774e-005;429.334;0.611526;0.611526;0.611526;-0.0282774;0.462106;-0.462106;0;429.306;-0.149446;-1094.48;1.18039;797.764;797.764;0.611526;0.611526;1.18039;0;1094.48;0.611526;10940.9;1;1
0.509773;0.509801;-2.82774e-005;509.801;0.711491;0.711491;0.711491;-0.0282774;0.462106;-0.462106;0;509.773;-0.249411;-1094.58;1.24039;812.128;812.128;0.711491;0.711491;1.24039;0;1094.58;0.711491;10941;1;1
0.536958;0.536986;-2.82774e-005;536.986;0.744871;0.744871;0.744871;-0.0282774;0.462106;-0.462106;0;536.958;-0.282791;-1094.61;1.26039;816.716;816.716;0.744871;0.744871;1.26039;0;1094.61;0.744871;10941;1;1
0.646966;0.646994;-2.82774e-005;646.994;0.878181;0.878181;0.878181;-0.0282774;0.462106;-0.462106;0;646.966;-0.416101;-1094.75;1.34039;833.692;833.692;0.878181;0.878181;1.34039;0;1094.75;0.878181;10941.1;1;1
0.734348;0.734377;-2.82774e-005;734.377;0.982216;0.982216;0.982216;-0.0282774;0.462106;-0.462106;0;734.348;-0.520135;-1094.85;1.40289;846.186;846.186;0.982216;0.982216;1.40289;0;1094.85;0.982216;10941.1;1;1
