Arbeit;Arbeit (Belastung);Arbeit (Entlastung);Belastungsarbeit;Dehnung;Dehnung nominell;Dehnungskanal;Entlastungsarbeit;Höhenkanal;Höhenkanal normiert;Ist-Temperatur;Kanalintegration;LE-Kanal;Meßlänge;Prüfzeit;Standardkraft;Standardkraftsensor;Standardweg;Standardwegsensor;Systemzeit ;Temperatur;Traverse abs;Traversenwegaufnehmer;Zeit;Zyklus Start;Zyklusnummer
0.0;0.0;0.0;0.0;0.0;0.0;1091.36;0.0;0;0;0;0.0;2.97014;-1091.36;0.0;-0.282333;-0.282333;0.0;1091.36;28249.2;0;1091.36;1091.36;28249.2;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1091.36;0.0;0;0;0;0.0;2.97014;-1091.36;0.0;-0.24704;-0.24704;0.0;1091.36;28250.9;0;1091.36;1091.36;28250.9;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1091.36;0.0;0;0;0;0.0;2.97014;-1091.36;0.0;-0.24704;-0.24704;0.0;1091.36;28251.1;0;1091.36;1091.36;28251.1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1093.91;0.0;0;0;0;0.0;0.418135;-1093.91;0.0;213.273;213.273;0.0;1093.91;28253.2;0;1093.91;1093.91;28253.2;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1093.92;0.0;0;0;0;0.0;0.410078;-1093.92;0.0;225.979;225.979;0.0;1093.92;28253.3;0;1093.92;1093.92;28253.3;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1.5634e-005;0.0;0;0;0;0.0;0.406278;-1093.92;0.0;232.049;232.049;0.0;1.5634e-005;28253.4;0;1093.92;1.5634e-005;28253.4;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.000722531;0.0;0.406278;-0.406278;0;0.0;0.405571;-1093.92;0.0;233.214;233.214;0.0;0.000722531;-0.0003125;0;1093.92;0.000722531;28253.4;0;0
0;0;0;0;0.00125701;0.00125701;0.00125701;0;0.406278;-0.406278;0;0;0.405037;-1093.92;0.0196875;233.955;233.955;0.00125701;0.00125701;0.0196875;0;1093.92;0.00125701;28253.4;0;0
0.000250882;0.000250882;0;0.250882;0.00232598;0.00232598;0.00232598;0;0.406278;-0.406278;0;0.250882;0.403968;-1093.93;0.0796875;235.437;235.437;0.00232598;0.00232598;0.0796875;0;1093.93;0.00232598;28253.5;0;0
0.000299622;0.000299622;0;0.299622;0.00253288;0.00253288;0.00253288;0;0.406278;-0.406278;0;0.299622;0.403761;-1093.93;0.0996875;235.719;235.719;0.00253288;0.00253288;0.0996875;0;1093.93;0.00253288;28253.5;0;0
0.000328086;0.000328086;0;0.328086;0.00265357;0.00265357;0.00265357;0;0.406278;-0.406278;0;0.328086;0.40364;-1093.93;0.119687;235.966;235.966;0.00265357;0.00265357;0.119687;0;1093.93;0.00265357;28253.5;1;1
0.000348434;0.000348434;0;0.348434;0.00273977;0.00273977;0.00273977;0;0.406278;-0.406278;0;0.348434;0.403554;-1093.93;0.139687;236.108;236.108;0.00273977;0.00273977;0.139687;0;1093.93;0.00273977;28253.5;1;1
0.00037287;0.00037287;0;0.37287;0.00284322;0.00284322;0.00284322;0;0.406278;-0.406278;0;0.37287;0.403451;-1093.93;0.199687;236.319;236.319;0.00284322;0.00284322;0.199687;0;1093.93;0.00284322;28253.6;1;1
0.000393239;0.000393239;0;0.393239;0.00292943;0.00292943;0.00292943;0;0.406278;-0.406278;0;0.393239;0.403365;-1093.93;0.319687;236.249;236.249;0.00292943;0.00292943;0.319687;0;1093.93;0.00292943;28253.7;1;1
0.000397312;0.000397312;0;0.397312;0.00294667;0.00294667;0.00294667;0;0.406278;-0.406278;0;0.397312;0.403347;-1093.93;0.419688;236.249;236.249;0.00294667;0.00294667;0.419688;0;1093.93;0.00294667;28253.8;1;1
0.000397312;0.000397312;0;0.397312;0.00294667;0.00294667;0.00294667;0;0.406278;-0.406278;0;0.397312;0.403347;-1093.93;0.539688;236.143;236.143;0.00294667;0.00294667;0.539688;0;1093.93;0.00294667;28253.9;1;1
0.000393242;0.000397312;-4.07056e-006;0.397312;0.00292943;0.00292943;0.00292943;-0.00407056;0.406278;-0.406278;0;0.393242;0.403365;-1093.93;0.659688;236.037;236.037;0.00292943;0.00292943;0.659688;0;1093.93;0.00292943;28254;1;1
0.00735044;0.00735451;-4.07056e-006;7.35451;0.029757;0.029757;0.029757;-0.00407056;0.406278;-0.406278;0;7.35044;0.376537;-1093.95;0.759687;282.623;282.623;0.029757;0.029757;0.759687;0;1093.95;0.029757;28254.1;1;1
0.0210895;0.0210935;-4.07056e-006;21.0935;0.0739467;0.0739467;0.0739467;-0.00407056;0.406278;-0.406278;0;21.0895;0.332347;-1094;0.799688;339.197;339.197;0.0739467;0.0739467;0.799688;0;1094;0.0739467;28254.2;1;1
