Arbeit;Arbeit (Belastung);Arbeit (Entlastung);Belastungsarbeit;Dehnung;Dehnung nominell;Dehnungskanal;Entlastungsarbeit;Höhenkanal;Höhenkanal normiert;Ist-Temperatur;Kanalintegration;LE-Kanal;Meßlänge;Prüfzeit;Standardkraft;Standardkraftsensor;Standardweg;Standardwegsensor;Systemzeit ;Temperatur;Traverse abs;Traversenwegaufnehmer;Zeit;Zyklus Start;Zyklusnummer
0.0;0.0;0.0;0.0;0.0;0.0;1091.52;0.0;0;0;0;0.0;1.032;-1091.52;0.0;-0.0355693;-0.0355693;0.0;1091.52;11425.2;0;1091.52;1091.52;11425.2;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1091.52;0.0;0;0;0;0.0;1.032;-1091.52;0.0;-0.000279765;-0.000279765;0.0;1091.52;11429.2;0;1091.52;1091.52;11429.2;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1091.52;0.0;0;0;0;0.0;1.032;-1091.52;0.0;-0.0355693;-0.0355693;0.0;1091.52;11429.5;0;1091.52;1091.52;11429.5;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1106.48;0.0;0;0;0;0.0;-13.9339;-1106.48;0.0;47.8523;47.8523;0.0;1106.48;11439;0;1106.48;1106.48;11439;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1106.49;0.0;0;0;0;0.0;-13.9433;-1106.49;0.0;51.6636;51.6636;0.0;1106.49;11439.1;0;1106.49;1106.49;11439.1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;-4.95506e-005;0.0;0;0;0;0.0;-13.948;-1106.5;0.0;53.4633;53.4633;0.0;-4.95506e-005;11439.1;0;1106.5;-4.95506e-005;11439.1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.000812518;0.0;-13.948;13.948;0;0.0;-13.9489;-1106.5;0.0;53.6398;53.6398;0.0;0.000812518;3.90625e-005;0;1106.5;0.000812518;11439.1;0;0
0;0;0;0;0.00141597;0.00141597;0.00141597;0;-13.948;13.948;0;0;-13.9495;-1106.5;0.0200391;53.9574;53.9574;0.00141597;0.00141597;0.0200391;0;1106.5;0.00141597;11439.2;0;0
6.73321e-005;6.73321e-005;0;0.0673321;0.00265735;0.00265735;0.00265735;0;-13.948;13.948;0;0.0673321;-13.9508;-1106.5;0.100039;54.522;54.522;0.00265735;0.00265735;0.100039;0;1106.5;0.00265735;11439.2;0;0
7.48548e-005;7.48548e-005;0;0.0748548;0.00279528;0.00279528;0.00279528;0;-13.948;13.948;0;0.0748548;-13.9509;-1106.5;0.120039;54.5573;54.5573;0.00279528;0.00279528;0.120039;0;1106.5;0.00279528;11439.3;1;1
8.23848e-005;8.23848e-005;0;0.0823848;0.00293321;0.00293321;0.00293321;0;-13.948;13.948;0;0.0823848;-13.951;-1106.5;0.140039;54.6279;54.6279;0.00293321;0.00293321;0.140039;0;1106.5;0.00293321;11439.3;1;1
9.65218e-005;9.65218e-005;0;0.0965218;0.00319183;0.00319183;0.00319183;0;-13.948;13.948;0;0.0965218;-13.9513;-1106.5;0.220039;54.6985;54.6985;0.00319183;0.00319183;0.220039;0;1106.5;0.00319183;11439.4;1;1
0.000101239;0.000101239;0;0.101239;0.00327804;0.00327804;0.00327804;0;-13.948;13.948;0;0.101239;-13.9514;-1106.5;0.320039;54.7338;54.7338;0.00327804;0.00327804;0.320039;0;1106.5;0.00327804;11439.5;1;1
0.00010407;0.00010407;0;0.10407;0.00332976;0.00332976;0.00332976;0;-13.948;13.948;0;0.10407;-13.9514;-1106.5;0.420039;54.7338;54.7338;0.00332976;0.00332976;0.420039;0;1106.5;0.00332976;11439.6;1;1
0.000105013;0.000105013;0;0.105013;0.003347;0.003347;0.003347;0;-13.948;13.948;0;0.105013;-13.9514;-1106.5;0.540039;54.6985;54.6985;0.003347;0.003347;0.540039;0;1106.5;0.003347;11439.7;1;1
0.000104069;0.000105013;-9.43684e-007;0.105013;0.00332976;0.00332976;0.00332976;-0.000943684;-13.948;13.948;0;0.104069;-13.9514;-1106.5;0.640039;54.7691;54.7691;0.00332976;0.00332976;0.640039;0;1106.5;0.00332976;11439.8;1;1
0.000104069;0.000105013;-9.43684e-007;0.105013;0.00332976;0.00332976;0.00332976;-0.000943684;-13.948;13.948;0;0.104069;-13.9514;-1106.5;0.740039;54.7338;54.7338;0.00332976;0.00332976;0.740039;0;1106.5;0.00332976;11439.9;1;1
0.000104069;0.000105013;-9.43684e-007;0.105013;0.00332976;0.00332976;0.00332976;-0.000943684;-13.948;13.948;0;0.104069;-13.9514;-1106.5;0.840039;54.7338;54.7338;0.00332976;0.00332976;0.840039;0;1106.5;0.00332976;11440;1;1
0.000187084;0.000188028;-9.43684e-007;0.188028;0.00481252;0.00481252;0.00481252;-0.000943684;-13.948;13.948;0;0.187084;-13.9529;-1106.5;0.960039;57.2393;57.2393;0.00481252;0.00481252;0.960039;0;1106.5;0.00481252;11440.1;1;1
0.00846674;0.00846768;-9.43684e-007;8.46768;0.114295;0.114295;0.114295;-0.000943684;-13.948;13.948;0;8.46674;-14.0624;-1106.61;1.06004;94.011;94.011;0.114295;0.114295;1.06004;0;1106.61;0.114295;11440.2;1;1
