Arbeit;Arbeit (Belastung);Arbeit (Entlastung);Belastungsarbeit;Dehnung;Dehnung nominell;Dehnungskanal;Entlastungsarbeit;Höhenkanal;Höhenkanal normiert;Ist-Temperatur;Kanalintegration;LE-Kanal;Meßlänge;Prüfzeit;Standardkraft;Standardkraftsensor;Standardweg;Standardwegsensor;Systemzeit ;Temperatur;Traverse abs;Traversenwegaufnehmer;Zeit;Zyklus Start;Zyklusnummer
0.0;0.0;0.0;0.0;0.0;0.0;1091.52;0.0;0;0;0;0.0;1.032;-1091.52;0.0;-0.212017;-0.212017;0.0;1091.52;1414.93;0;1091.52;1091.52;1414.93;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1091.52;0.0;0;0;0;0.0;1.032;-1091.52;0.0;-0.176727;-0.176727;0.0;1091.52;1419.69;0;1091.52;1091.52;1419.69;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1091.52;0.0;0;0;0;0.0;1.032;-1091.52;0.0;-0.141438;-0.141438;0.0;1091.52;1419.91;0;1091.52;1091.52;1419.91;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1106.47;0.0;0;0;0;0.0;-13.9197;-1106.47;0.0;54.6632;54.6632;0.0;1106.47;1429.45;0;1106.47;1106.47;1429.45;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1106.48;0.0;0;0;0;0.0;-13.9278;-1106.48;0.0;58.051;58.051;0.0;1106.48;1429.51;0;1106.48;1106.48;1429.51;0;0
0.0;0.0;0.0;0.0;0.0;0.0;3.20095e-005;0.0;0;0;0;0.0;-13.9318;-1106.48;0.0;59.639;59.639;0.0;3.20095e-005;1429.57;0;1106.48;3.20095e-005;1429.57;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.000721665;0.0;-13.9318;13.9318;0;0.0;-13.9325;-1106.48;0.0;59.9919;59.9919;0.0;0.000721665;-2.44141e-005;0;1106.48;0.000721665;1429.59;0;0
0;0;0;0;0.00125615;0.00125615;0.00125615;0;-13.9318;13.9318;0;0;-13.933;-1106.48;0.0199756;60.2036;60.2036;0.00125615;0.00125615;0.0199756;0;1106.48;0.00125615;1429.61;0;0
2.39019e-005;2.39019e-005;0;0.0239019;0.0016527;0.0016527;0.0016527;0;-13.9318;13.9318;0;0.0239019;-13.9334;-1106.48;0.0399756;60.3448;60.3448;0.0016527;0.0016527;0.0399756;0;1106.48;0.0016527;1429.63;0;0
7.18595e-005;7.18595e-005;0;0.0718595;0.0024458;0.0024458;0.0024458;0;-13.9318;13.9318;0;0.0718595;-13.9342;-1106.48;0.0999756;60.5918;60.5918;0.0024458;0.0024458;0.0999756;0;1106.48;0.0024458;1429.69;0;0
