distance,springback,thickness,die_opening
5.0,0.527,2,30
5.0,0.488,2,30
5.0,0.474,2,30
10.0,0.648,2,30
10.0,0.621,2,30
10.0,0.687,2,30
15.0,0.941,2,30
15.0,0.781,2,30
15.0,0.941,2,30
20.0,1.287,2,30
20.0,1.207,2,30
20.0,1.247,2,30
