Arbeit;Arbeit (Belastung);Arbeit (Entlastung);Belastungsarbeit;Dehnung;Dehnung nominell;Dehnungskanal;Entlastungsarbeit;Höhenkanal;Höhenkanal normiert;Ist-Temperatur;Kanalintegration;LE-Kanal;Meßlänge;Prüfzeit;Standardkraft;Standardkraftsensor;Standardweg;Standardwegsensor;Systemzeit ;Temperatur;Traverse abs;Traversenwegaufnehmer;Zeit;Zyklus Start;Zyklusnummer
0.0;0.0;0.0;0.0;0.0;0.0;1091.52;0.0;0;0;0;0.0;1.032;-1091.52;0.0;0.0350098;0.0350098;0.0;1091.52;15838.7;0;1091.52;1091.52;15838.7;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1091.52;0.0;0;0;0;0.0;1.032;-1091.52;0.0;-0.106148;-0.106148;0.0;1091.52;15843;0;1091.52;1091.52;15843;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1091.52;0.0;0;0;0;0.0;1.032;-1091.52;0.0;-0.000279765;-0.000279765;0.0;1091.52;15843.2;0;1091.52;1091.52;15843.2;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1105.55;0.0;0;0;0;0.0;-13.0033;-1105.55;0.0;183.152;183.152;0.0;1105.55;15852.2;0;1105.55;1105.55;15852.2;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1105.56;0.0;0;0;0;0.0;-13.0111;-1105.56;0.0;192.539;192.539;0.0;1105.56;15852.3;0;1105.56;1105.56;15852.3;0;0
0.0;0.0;0.0;0.0;0.0;0.0;-4.8894e-005;0.0;0;0;0;0.0;-13.0151;-1105.57;0.0;197.056;197.056;0.0;-4.8894e-005;15852.3;0;1105.57;-4.8894e-005;15852.3;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.000640761;0.0;-13.0151;13.0151;0;0.0;-13.0158;-1105.57;0.0;197.798;197.798;0.0;0.000640761;-0.00015625;0;1105.57;0.000640761;15852.3;0;0
0;0;0;0;0.00117524;0.00117524;0.00117524;0;-13.0151;13.0151;0;0;-13.0163;-1105.57;0.0198437;198.362;198.362;0.00117524;0.00117524;0.0198437;0;1105.57;0.00117524;15852.4;0;0
0.000236465;0.000236465;0;0.236465;0.0023649;0.0023649;0.0023649;0;-13.0151;13.0151;0;0.236465;-13.0175;-1105.57;0.0998437;199.174;199.174;0.0023649;0.0023649;0.0998437;0;1105.57;0.0023649;15852.4;0;0
0.000270815;0.000270815;0;0.270815;0.00253731;0.00253731;0.00253731;0;-13.0151;13.0151;0;0.270815;-13.0177;-1105.57;0.119844;199.28;199.28;0.00253731;0.00253731;0.119844;0;1105.57;0.00253731;15852.5;1;1
0.000294872;0.000294872;0;0.294872;0.002658;0.002658;0.002658;0;-13.0151;13.0151;0;0.294872;-13.0178;-1105.57;0.139844;199.386;199.386;0.002658;0.002658;0.139844;0;1105.57;0.002658;15852.5;1;1
0.000339566;0.000339566;0;0.339566;0.00288214;0.00288214;0.00288214;0;-13.0151;13.0151;0;0.339566;-13.018;-1105.57;0.199844;199.421;199.421;0.00288214;0.00288214;0.199844;0;1105.57;0.00288214;15852.5;1;1
0.000360179;0.000360179;0;0.360179;0.00298559;0.00298559;0.00298559;0;-13.0151;13.0151;0;0.360179;-13.0181;-1105.57;0.299844;199.103;199.103;0.00298559;0.00298559;0.299844;0;1105.57;0.00298559;15852.6;1;1
0.000370469;0.000370469;0;0.370469;0.00303731;0.00303731;0.00303731;0;-13.0151;13.0151;0;0.370469;-13.0182;-1105.57;0.419844;198.786;198.786;0.00303731;0.00303731;0.419844;0;1105.57;0.00303731;15852.8;1;1
0.000373895;0.000373895;0;0.373895;0.00305455;0.00305455;0.00305455;0;-13.0151;13.0151;0;0.373895;-13.0182;-1105.57;0.519844;198.539;198.539;0.00305455;0.00305455;0.519844;0;1105.57;0.00305455;15852.9;1;1
0.000370473;0.000373895;-3.4219e-006;0.373895;0.00303731;0.00303731;0.00303731;-0.0034219;-13.0151;13.0151;0;0.370473;-13.0182;-1105.57;0.619844;198.397;198.397;0.00303731;0.00303731;0.619844;0;1105.57;0.00303731;15853;1;1
0.000367053;0.000373895;-6.84132e-006;0.373895;0.00302007;0.00302007;0.00302007;-0.00684132;-13.0151;13.0151;0;0.367053;-13.0181;-1105.57;0.719844;198.256;198.256;0.00302007;0.00302007;0.719844;0;1105.57;0.00302007;15853.1;1;1
0.000363636;0.000373895;-1.02583e-005;0.373895;0.00300283;0.00300283;0.00300283;-0.0102583;-13.0151;13.0151;0;0.363636;-13.0181;-1105.57;0.839844;198.115;198.115;0.00300283;0.00300283;0.839844;0;1105.57;0.00300283;15853.2;1;1
0.00412677;0.00413703;-1.02583e-005;4.13703;0.0205201;0.0205201;0.0205201;-0.0102583;-13.0151;13.0151;0;4.12677;-13.0356;-1105.59;0.939844;231.534;231.534;0.0205201;0.0205201;0.939844;0;1105.59;0.0205201;15853.3;1;1
0.0358086;0.0358189;-1.02583e-005;35.8189;0.129124;0.129124;0.129124;-0.0102583;-13.0151;13.0151;0;35.8086;-13.1442;-1105.69;1.01984;351.907;351.907;0.129124;0.129124;1.01984;0;1105.69;0.129124;15853.4;1;1
0.0472319;0.0472421;-1.02583e-005;47.2421;0.16021;0.16021;0.16021;-0.0102583;-13.0151;13.0151;0;47.2319;-13.1753;-1105.73;1.03984;383.032;383.032;0.16021;0.16021;1.03984;0;1105.73;0.16021;15853.4;1;1
0.087625;0.0876352;-1.02583e-005;87.6352;0.255934;0.255934;0.255934;-0.0102583;-13.0151;13.0151;0;87.625;-13.271;-1105.82;1.09984;460.916;460.916;0.255934;0.255934;1.09984;0;1105.82;0.255934;15853.4;1;1
