Arbeit;Arbeit (Belastung);Arbeit (Entlastung);Belastungsarbeit;Dehnung;Dehnung nominell;Dehnungskanal;Entlastungsarbeit;Höhenkanal;Höhenkanal normiert;Ist-Temperatur;Kanalintegration;LE-Kanal;Meßlänge;Prüfzeit;Standardkraft;Standardkraftsensor;Standardweg;Standardwegsensor;Systemzeit ;Temperatur;Traverse abs;Traversenwegaufnehmer;Zeit;Zyklus Start;Zyklusnummer
0.0;0.0;0.0;0.0;0.0;0.0;1088.42;0.0;0;0;0;0.0;5.90861;-1088.42;0.0;0.599998;0.599998;0.0;1088.42;447.445;0;1088.42;1088.42;447.445;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1088.42;0.0;0;0;0;0.0;5.90861;-1088.42;0.0;0.635291;0.635291;0.0;1088.42;451.825;0;1088.42;1088.42;451.825;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1088.42;0.0;0;0;0;0.0;5.90861;-1088.42;0.0;0.74117;0.74117;0.0;1088.42;452.045;0;1088.42;1088.42;452.045;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1095.34;0.0;0;0;0;0.0;-1.00594;-1095.34;0.0;24.211;24.211;0.0;1095.34;456.765;0;1095.34;1095.34;456.765;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1095.35;0.0;0;0;0;0.0;-1.01631;-1095.35;0.0;26.7521;26.7521;0.0;1095.35;456.825;0;1095.35;1095.35;456.825;0;0
0.0;0.0;0.0;0.0;0.0;0.0;-7.72817e-006;0.0;0;0;0;0.0;-1.02107;-1095.35;0.0;27.8462;27.8462;0.0;-7.72817e-006;456.885;0;1095.35;-7.72817e-006;456.885;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.000906065;0.0;-1.02107;1.02107;0;0.0;-1.02198;-1095.35;0.0;28.0933;28.0933;0.0;0.000906065;1.2207e-006;0;1095.35;0.000906065;456.905;0;0
0;0;0;0;0.0016302;0.0016302;0.0016302;0;-1.02107;1.02107;0;0;-1.0227;-1095.35;0.0200012;28.1992;28.1992;0.0016302;0.0016302;0.0200012;0;1095.35;0.0016302;456.925;0;0
4.35419e-005;4.35419e-005;0;0.0435419;0.00316469;0.00316469;0.00316469;0;-1.02107;1.02107;0;0.0435419;-1.02424;-1095.35;0.100001;28.5521;28.5521;0.00316469;0.00316469;0.100001;0;1095.35;0.00316469;457.005;0;0
4.79751e-005;4.79751e-005;0;0.0479751;0.00331986;0.00331986;0.00331986;0;-1.02107;1.02107;0;0.0479751;-1.02439;-1095.35;0.120001;28.5874;28.5874;0.00331986;0.00331986;0.120001;0;1095.35;0.00331986;457.025;1;1
