Arbeit;Arbeit (Belastung);Arbeit (Entlastung);Belastungsarbeit;Dehnung;Dehnung nominell;Dehnungskanal;Entlastungsarbeit;Höhenkanal;Höhenkanal normiert;Ist-Temperatur;Kanalintegration;LE-Kanal;Meßlänge;Prüfzeit;Standardkraft;Standardkraftsensor;Standardweg;Standardwegsensor;Systemzeit ;Temperatur;Traverse abs;Traversenwegaufnehmer;Zeit;Zyklus Start;Zyklusnummer
0.0;0.0;0.0;0.0;0.0;0.0;1059.75;0.0;0;0;0;0.0;7.84683;-1059.75;0.0;0.282346;0.282346;0.0;1059.75;6940.24;0;1059.75;1059.75;6940.24;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1059.75;0.0;0;0;0;0.0;7.84683;-1059.75;0.0;0.247053;0.247053;0.0;1059.75;6942.98;0;1059.75;1059.75;6942.98;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1059.75;0.0;0;0;0;0.0;7.84683;-1059.75;0.0;0.176468;0.176468;0.0;1059.75;6943.2;0;1059.75;1059.75;6943.2;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1063.72;0.0;0;0;0;0.0;3.8804;-1063.72;0.0;3.74101;3.74101;0.0;1063.72;6946.14;0;1063.72;1063.72;6946.14;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1063.73;0.0;0;0;0;0.0;3.87063;-1063.73;0.0;3.95277;3.95277;0.0;1063.73;6946.2;0;1063.73;1063.73;6946.2;0;0
0.0;0.0;0.0;0.0;0.0;0.0;-3.9655e-005;0.0;0;0;0;0.0;3.86652;-1063.73;0.0;4.02336;4.02336;0.0;-3.9655e-005;6946.26;0;1063.73;-3.9655e-005;6946.26;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.000787931;0.0;3.86652;-3.86652;0;0.0;3.86569;-1063.73;0.0;4.09394;4.09394;0.0;0.000787931;-0.000214844;0;1063.73;0.000787931;6946.28;0;0
0;0;0;0;0.00140862;0.00140862;0.00140862;0;3.86652;-3.86652;0;0;3.86507;-1063.73;0.0197852;4.09394;4.09394;0.00140862;0.00140862;0.0197852;0;1063.73;0.00140862;6946.3;0;0
1.83521e-006;1.83521e-006;0;0.00183521;0.0018569;0.0018569;0.0018569;0;3.86652;-3.86652;0;0.00183521;3.86462;-1063.74;0.0397852;4.09394;4.09394;0.0018569;0.0018569;0.0397852;0;1063.74;0.0018569;6946.32;0;0
5.26407e-006;5.26407e-006;0;0.00526407;0.00270172;0.00270172;0.00270172;0;3.86652;-3.86652;0;0.00526407;3.86378;-1063.74;0.0997852;4.02336;4.02336;0.00270172;0.00270172;0.0997852;0;1063.74;0.00270172;6946.38;0;0
