Arbeit;Arbeit (Belastung);Arbeit (Entlastung);Belastungsarbeit;Dehnung;Dehnung nominell;Dehnungskanal;Entlastungsarbeit;Höhenkanal;Höhenkanal normiert;Ist-Temperatur;Kanalintegration;LE-Kanal;Meßlänge;Prüfzeit;Standardkraft;Standardkraftsensor;Standardweg;Standardwegsensor;Systemzeit ;Temperatur;Traverse abs;Traversenwegaufnehmer;Zeit;Zyklus Start;Zyklusnummer
0.0;0.0;0.0;0.0;0.0;0.0;1059.02;0.0;0;0;0;0.0;8.9801;-1059.02;0.0;0.423514;0.423514;0.0;1059.02;1087.91;0;1059.02;1059.02;1087.91;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1059.02;0.0;0;0;0;0.0;8.9801;-1059.02;0.0;0.458807;0.458807;0.0;1059.02;1090.56;0;1059.02;1059.02;1090.56;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1059.02;0.0;0;0;0;0.0;8.9801;-1059.02;0.0;0.388221;0.388221;0.0;1059.02;1090.79;0;1059.02;1059.02;1090.79;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1062.14;0.0;0;0;0;0.0;5.86157;-1062.14;0.0;4.19985;4.19985;0.0;1062.14;1093.24;0;1062.14;1062.14;1093.24;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1062.15;0.0;0;0;0;0.0;5.85376;-1062.15;0.0;4.12926;4.12926;0.0;1062.15;1093.31;0;1062.15;1062.15;1093.31;0;0
0.0;0.0;0.0;0.0;0.0;0.0;5.71542e-005;0.0;0;0;0;0.0;5.84967;-1062.15;0.0;4.09397;4.09397;0.0;5.71542e-005;1093.36;0;1062.15;5.71542e-005;1093.36;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.000729568;0.0;5.84967;-5.84967;0;0.0;5.849;-1062.15;0.0;4.12926;4.12926;0.0;0.000729568;-9.76562e-006;0;1062.15;0.000729568;1093.39;0;0
0;0;0;0;0.00124681;0.00124681;0.00124681;0;5.84967;-5.84967;0;0;5.84848;-1062.15;0.0199902;4.12926;4.12926;0.00124681;0.00124681;0.0199902;0;1062.15;0.00124681;1093.4;0;0
3.55971e-006;3.55971e-006;0;0.00355971;0.00210888;0.00210888;0.00210888;0;5.84967;-5.84967;0;0.00355971;5.84762;-1062.15;0.0799902;4.12926;4.12926;0.00210888;0.00210888;0.0799902;0;1062.15;0.00210888;1093.47;0;0
4.26861e-006;4.26861e-006;0;0.00426861;0.00228129;0.00228129;0.00228129;0;5.84967;-5.84967;0;0.00426861;5.84745;-1062.15;0.0999902;4.09397;4.09397;0.00228129;0.00228129;0.0999902;0;1062.15;0.00228129;1093.48;0;0
4.90662e-006;4.90662e-006;0;0.00490662;0.00243646;0.00243646;0.00243646;0;5.84967;-5.84967;0;0.00490662;5.84729;-1062.15;0.11999;4.12926;4.12926;0.00243646;0.00243646;0.11999;0;1062.15;0.00243646;1093.51;1;1
