Arbeit;Arbeit (Belastung);Arbeit (Entlastung);Belastungsarbeit;Dehnung;Dehnung nominell;Dehnungskanal;Entlastungsarbeit;Höhenkanal;Höhenkanal normiert;Ist-Temperatur;Kanalintegration;LE-Kanal;Meßlänge;Prüfzeit;Standardkraft;Standardkraftsensor;Standardweg;Standardwegsensor;Systemzeit ;Temperatur;Traverse abs;Traversenwegaufnehmer;Zeit;Zyklus Start;Zyklusnummer
0.0;0.0;0.0;0.0;0.0;0.0;1091.36;0.0;0;0;0;0.0;2.97014;-1091.36;0.0;-0.141188;-0.141188;0.0;1091.36;15522.6;0;1091.36;1091.36;15522.6;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1091.36;0.0;0;0;0;0.0;2.97014;-1091.36;0.0;-0.141188;-0.141188;0.0;1091.36;15525.3;0;1091.36;1091.36;15525.3;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1091.36;0.0;0;0;0;0.0;2.97014;-1091.36;0.0;-0.141188;-0.141188;0.0;1091.36;15525.5;0;1091.36;1091.36;15525.5;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1093.35;0.0;0;0;0;0.0;0.984541;-1093.35;0.0;320.893;320.893;0.0;1093.35;15527.3;0;1093.35;1093.35;15527.3;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1093.35;0.0;0;0;0;0.0;0.976484;-1093.35;0.0;345.387;345.387;0.0;1093.35;15527.3;0;1093.35;1093.35;15527.3;0;0
0.0;0.0;0.0;0.0;0.0;0.0;-9.14029e-006;0.0;0;0;0;0.0;0.972709;-1093.36;0.0;356.399;356.399;0.0;-9.14029e-006;15527.4;0;1093.36;-9.14029e-006;15527.4;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.000697756;0.0;0.972709;-0.972709;0;0.0;0.972002;-1093.36;0.0;358.517;358.517;0.0;0.000697756;-0.000234375;0;1093.36;0.000697756;15527.4;0;0
0;0;0;0;0.00119776;0.00119776;0.00119776;0;0.972709;-0.972709;0;0;0.971502;-1093.36;0.0197656;360.105;360.105;0.00119776;0.00119776;0.0197656;0;1093.36;0.00119776;15527.4;0;0
0.000367929;0.000367929;0;0.367929;0.002215;0.002215;0.002215;0;0.972709;-0.972709;0;0.367929;0.970485;-1093.36;0.0997656;363.281;363.281;0.002215;0.002215;0.0997656;0;1093.36;0.002215;15527.5;0;0
0.000411795;0.000411795;0;0.411795;0.00233569;0.00233569;0.00233569;0;0.972709;-0.972709;0;0.411795;0.970365;-1093.36;0.119766;363.634;363.634;0.00233569;0.00233569;0.119766;0;1093.36;0.00233569;15527.5;1;1
0.000443158;0.000443158;0;0.443158;0.00242189;0.00242189;0.00242189;0;0.972709;-0.972709;0;0.443158;0.970278;-1093.36;0.139766;363.987;363.987;0.00242189;0.00242189;0.139766;0;1093.36;0.00242189;15527.6;1;1
0.000505951;0.000505951;0;0.505951;0.00259431;0.00259431;0.00259431;0;0.972709;-0.972709;0;0.505951;0.970106;-1093.36;0.199766;364.411;364.411;0.00259431;0.00259431;0.199766;0;1093.36;0.00259431;15527.6;1;1
0.000531098;0.000531098;0;0.531098;0.00266327;0.00266327;0.00266327;0;0.972709;-0.972709;0;0.531098;0.970037;-1093.36;0.299766;364.869;364.869;0.00266327;0.00266327;0.299766;0;1093.36;0.00266327;15527.7;1;1
