Arbeit;Arbeit (Belastung);Arbeit (Entlastung);Belastungsarbeit;Dehnung;Dehnung nominell;Dehnungskanal;Entlastungsarbeit;Höhenkanal;Höhenkanal normiert;Ist-Temperatur;Kanalintegration;LE-Kanal;Meßlänge;Prüfzeit;Standardkraft;Standardkraftsensor;Standardweg;Standardwegsensor;Systemzeit ;Temperatur;Traverse abs;Traversenwegaufnehmer;Zeit;Zyklus Start;Zyklusnummer
0.0;0.0;0.0;0.0;0.0;0.0;1091.36;0.0;0;0;0;0.0;2.97014;-1091.36;0.0;0.2108;0.2108;0.0;1091.36;2193.34;0;1091.36;1091.36;2193.34;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1091.36;0.0;0;0;0;0.0;2.97014;-1091.36;0.0;0.246095;0.246095;0.0;1091.36;2195.56;0;1091.36;1091.36;2195.56;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1091.36;0.0;0;0;0;0.0;2.97014;-1091.36;0.0;0.246095;0.246095;0.0;1091.36;2195.78;0;1091.36;1091.36;2195.78;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1093.44;0.0;0;0;0;0.0;0.885176;-1093.44;0.0;341.087;341.087;0.0;1093.44;2197.62;0;1093.44;1093.44;2197.62;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1093.45;0.0;0;0;0;0.0;0.876753;-1093.45;0.0;365.335;365.335;0.0;1093.45;2197.68;0;1093.45;1093.45;2197.68;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1.66526e-005;0.0;0;0;0;0.0;0.87283;-1093.46;0.0;376.876;376.876;0.0;1.66526e-005;2197.74;0;1093.46;1.66526e-005;2197.74;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.000740791;0.0;0.87283;-0.87283;0;0.0;0.872106;-1093.46;0.0;379.064;379.064;0.0;0.000740791;4.88281e-005;0;1093.46;0.000740791;2197.76;0;0
0;0;0;0;0.00125803;0.00125803;0.00125803;0;0.87283;-0.87283;0;0;0.871589;-1093.46;0.0200488;380.723;380.723;0.00125803;0.00125803;0.0200488;0;1093.46;0.00125803;2197.78;0;0
0.000375685;0.000375685;0;0.375685;0.00224079;0.00224079;0.00224079;0;0.87283;-0.87283;0;0.375685;0.870606;-1093.46;0.100049;383.829;383.829;0.00224079;0.00224079;0.100049;0;1093.46;0.00224079;2197.86;0;0
0.000428649;0.000428649;0;0.428649;0.00237872;0.00237872;0.00237872;0;0.87283;-0.87283;0;0.428649;0.870468;-1093.46;0.120049;384.147;384.147;0.00237872;0.00237872;0.120049;0;1093.46;0.00237872;2197.88;1;1
