Arbeit;Arbeit (Belastung);Arbeit (Entlastung);Belastungsarbeit;Dehnung;Dehnung nominell;Dehnungskanal;Entlastungsarbeit;Höhenkanal;Höhenkanal normiert;Ist-Temperatur;Kanalintegration;LE-Kanal;Meßlänge;Prüfzeit;Standardkraft;Standardkraftsensor;Standardweg;Standardwegsensor;Systemzeit ;Temperatur;Traverse abs;Traversenwegaufnehmer;Zeit;Zyklus Start;Zyklusnummer
0.0;0.0;0.0;0.0;0.0;0.0;1091.36;0.0;0;0;0;0.0;2.97014;-1091.36;0.0;0.0352997;0.0352997;0.0;1091.36;17537.7;0;1091.36;1091.36;17537.7;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1091.36;0.0;0;0;0;0.0;2.97014;-1091.36;0.0;0.0705944;0.0705944;0.0;1091.36;17540.2;0;1091.36;1091.36;17540.2;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1091.36;0.0;0;0;0;0.0;2.97014;-1091.36;0.0;0.105889;0.105889;0.0;1091.36;17540.4;0;1091.36;1091.36;17540.4;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1092.89;0.0;0;0;0;0.0;1.43767;-1092.89;0.0;731.236;731.236;0.0;1092.89;17541.9;0;1092.89;1092.89;17541.9;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1092.9;0.0;0;0;0;0.0;1.4279;-1092.9;0.0;798.684;798.684;0.0;1092.9;17541.9;0;1092.9;1092.9;17541.9;0;0
0.0;0.0;0.0;0.0;0.0;0.0;-4.96764e-005;0.0;0;0;0;0.0;1.42343;-1092.91;0.0;824.414;824.414;0.0;-4.96764e-005;17542;0;1092.91;-4.96764e-005;17542;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.000726186;0.0;1.42343;-1.42343;0;0.0;1.42266;-1092.91;0.0;828.72;828.72;0.0;0.000726186;-0.0009375;0;1092.91;0.000726186;17542;0;0
0;0;0;0;0.00131239;0.00131239;0.00131239;0;1.42343;-1.42343;0;0;1.42207;-1092.91;0.0190625;831.614;831.614;0.00131239;0.00131239;0.0190625;0;1092.91;0.00131239;17542;0;0
0.00041631;0.00041631;0;0.41631;0.00181239;0.00181239;0.00181239;0;1.42343;-1.42343;0;0.41631;1.42157;-1092.91;0.0390625;833.626;833.626;0.00181239;0.00181239;0.0390625;0;1092.91;0.00181239;17542.1;0;0
0.00123723;0.00123723;0;1.23723;0.00279515;0.00279515;0.00279515;0;1.42343;-1.42343;0;1.23723;1.42059;-1092.91;0.0990625;837.014;837.014;0.00279515;0.00279515;0.0990625;0;1092.91;0.00279515;17542.1;0;0
0.00138158;0.00138158;0;1.38158;0.00296756;0.00296756;0.00296756;0;1.42343;-1.42343;0;1.38158;1.42042;-1092.91;0.119062;837.508;837.508;0.00296756;0.00296756;0.119062;0;1092.91;0.00296756;17542.1;1;1
0.00148267;0.00148267;0;1.48267;0.00308825;0.00308825;0.00308825;0;1.42343;-1.42343;0;1.48267;1.4203;-1092.91;0.139062;837.684;837.684;0.00308825;0.00308825;0.139062;0;1092.91;0.00308825;17542.2;1;1
0.00167025;0.00167025;0;1.67025;0.00331239;0.00331239;0.00331239;0;1.42343;-1.42343;0;1.67025;1.42007;-1092.91;0.259062;836.061;836.061;0.00331239;0.00331239;0.259062;0;1092.91;0.00331239;17542.3;1;1
