Arbeit;Arbeit (Belastung);Arbeit (Entlastung);Belastungsarbeit;Dehnung;Dehnung nominell;Dehnungskanal;Entlastungsarbeit;Höhenkanal;Höhenkanal normiert;Ist-Temperatur;Kanalintegration;LE-Kanal;Meßlänge;Prüfzeit;Standardkraft;Standardkraftsensor;Standardweg;Standardwegsensor;Systemzeit ;Temperatur;Traverse abs;Traversenwegaufnehmer;Zeit;Zyklus Start;Zyklusnummer
0.0;0.0;0.0;0.0;0.0;0.0;1059.75;0.0;0;0;0;0.0;7.84683;-1059.75;0.0;0.67053;0.67053;0.0;1059.75;7964.23;0;1059.75;1059.75;7964.23;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1059.75;0.0;0;0;0;0.0;7.84683;-1059.75;0.0;0.67053;0.67053;0.0;1059.75;7982.27;0;1059.75;1059.75;7982.27;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1059.75;0.0;0;0;0;0.0;7.84683;-1059.75;0.0;0.635236;0.635236;0.0;1059.75;7982.48;0;1059.75;1059.75;7982.48;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1061.62;0.0;0;0;0;0.0;5.98;-1061.62;0.0;197.502;197.502;0.0;1061.62;7984.17;0;1061.62;1061.62;7984.17;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1061.63;0.0;0;0;0;0.0;5.97048;-1061.63;0.0;215.926;215.926;0.0;1061.63;7984.23;0;1061.63;1061.63;7984.23;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1.94143e-005;0.0;0;0;0;0.0;5.96619;-1061.63;0.0;223.761;223.761;0.0;1.94143e-005;7984.29;0;1061.63;1.94143e-005;7984.29;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.000657345;0.0;5.96619;-5.96619;0;0.0;5.96555;-1061.63;0.0;224.961;224.961;0.0;0.000657345;-0.000175781;0;1061.63;0.000657345;7984.3;0;0
0;0;0;0;0.00122631;0.00122631;0.00122631;0;5.96619;-5.96619;0;0;5.96498;-1061.64;0.0198242;226.125;226.125;0.00122631;0.00122631;0.0198242;0;1061.64;0.00122631;7984.32;0;0
0.000262519;0.000262519;0;0.262519;0.00238148;0.00238148;0.00238148;0;5.96619;-5.96619;0;0.262519;5.96383;-1061.64;0.0998242;228.384;228.384;0.00238148;0.00238148;0.0998242;0;1061.64;0.00238148;7984.41;0;0
0.000294044;0.000294044;0;0.294044;0.00251941;0.00251941;0.00251941;0;5.96619;-5.96619;0;0.294044;5.96369;-1061.64;0.119824;228.737;228.737;0.00251941;0.00251941;0.119824;0;1061.64;0.00251941;7984.42;1;1
0.000321661;0.000321661;0;0.321661;0.0026401;0.0026401;0.0026401;0;5.96619;-5.96619;0;0.321661;5.96357;-1061.64;0.139824;228.914;228.914;0.0026401;0.0026401;0.139824;0;1061.64;0.0026401;7984.44;1;1
0.000365129;0.000365129;0;0.365129;0.00282976;0.00282976;0.00282976;0;5.96619;-5.96619;0;0.365129;5.96338;-1061.64;0.219824;229.478;229.478;0.00282976;0.00282976;0.219824;0;1061.64;0.00282976;7984.53;1;1
0.000384919;0.000384919;0;0.384919;0.00291597;0.00291597;0.00291597;0;5.96619;-5.96619;0;0.384919;5.96329;-1061.64;0.339824;229.655;229.655;0.00291597;0.00291597;0.339824;0;1061.64;0.00291597;7984.65;1;1
0.000384919;0.000384919;0;0.384919;0.00291597;0.00291597;0.00291597;0;5.96619;-5.96619;0;0.384919;5.96329;-1061.64;0.459824;229.796;229.796;0.00291597;0.00291597;0.459824;0;1061.64;0.00291597;7984.76;1;1
