Arbeit;Arbeit (Belastung);Arbeit (Entlastung);Belastungsarbeit;Dehnung;Dehnung nominell;Dehnungskanal;Entlastungsarbeit;Höhenkanal;Höhenkanal normiert;Ist-Temperatur;Kanalintegration;LE-Kanal;Meßlänge;Prüfzeit;Standardkraft;Standardkraftsensor;Standardweg;Standardwegsensor;Systemzeit ;Temperatur;Traverse abs;Traversenwegaufnehmer;Zeit;Zyklus Start;Zyklusnummer
0.0;0.0;0.0;0.0;0.0;0.0;1057.68;0.0;0;0;0;0.0;9.9241;-1057.68;0.0;0.423521;0.423521;0.0;1057.68;258.888;0;1057.68;1057.68;258.888;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1057.68;0.0;0;0;0;0.0;9.9241;-1057.68;0.0;0.352933;0.352933;0.0;1057.68;260.487;0;1057.68;1057.68;260.487;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1057.68;0.0;0;0;0;0.0;9.9241;-1057.68;0.0;0.352933;0.352933;0.0;1057.68;260.707;0;1057.68;1057.68;260.707;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1063.18;0.0;0;0;0;0.0;4.42288;-1063.18;0.0;12.2822;12.2822;0.0;1063.18;264.568;0;1063.18;1063.18;264.568;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1063.19;0.0;0;0;0;0.0;4.41409;-1063.19;0.0;12.8822;12.8822;0.0;1063.19;264.628;0;1063.19;1063.19;264.628;0;0
0.0;0.0;0.0;0.0;0.0;0.0;7.73489e-006;0.0;0;0;0;0.0;4.41029;-1063.19;0.0;13.0587;13.0587;0.0;7.73489e-006;264.688;0;1063.19;7.73489e-006;264.688;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.000766356;0.0;4.4103;-4.4103;0;0.0;4.40954;-1063.19;0.0;13.1646;13.1646;0.0;0.000766356;1.09863e-005;0;1063.19;0.000766356;264.708;0;0
0;0;0;0;0.00130084;0.00130084;0.00130084;0;4.4103;-4.4103;0;0;4.409;-1063.19;0.020011;13.1999;13.1999;0.00130084;0.00130084;0.020011;0;1063.19;0.00130084;264.727;0;0
5.69721e-006;5.69721e-006;0;0.00569721;0.00173187;0.00173187;0.00173187;0;4.4103;-4.4103;0;0.00569721;4.40857;-1063.19;0.040011;13.2352;13.2352;0.00173187;0.00173187;0.040011;0;1063.19;0.00173187;264.747;0;0
1.64366e-005;1.64366e-005;0;0.0164366;0.00254222;0.00254222;0.00254222;0;4.4103;-4.4103;0;0.0164366;4.40776;-1063.19;0.100011;13.2705;13.2705;0.00254222;0.00254222;0.100011;0;1063.19;0.00254222;264.807;0;0
1.8267e-005;1.8267e-005;0;0.018267;0.00268015;0.00268015;0.00268015;0;4.4103;-4.4103;0;0.018267;4.40762;-1063.19;0.120011;13.2705;13.2705;0.00268015;0.00268015;0.120011;0;1063.19;0.00268015;264.828;1;1
1.9414e-005;1.9414e-005;0;0.019414;0.00276636;0.00276636;0.00276636;0;4.4103;-4.4103;0;0.019414;4.40754;-1063.19;0.140011;13.3411;13.3411;0.00276636;0.00276636;0.140011;0;1063.19;0.00276636;264.847;1;1
2.17112e-005;2.17112e-005;0;0.0217112;0.00293877;0.00293877;0.00293877;0;4.4103;-4.4103;0;0.0217112;4.40736;-1063.19;0.260011;13.3058;13.3058;0.00293877;0.00293877;0.260011;0;1063.19;0.00293877;264.968;1;1
2.19403e-005;2.19403e-005;0;0.0219403;0.00295601;0.00295601;0.00295601;0;4.4103;-4.4103;0;0.0219403;4.40735;-1063.19;0.380011;13.2705;13.2705;0.00295601;0.00295601;0.380011;0;1063.19;0.00295601;265.088;1;1
2.19403e-005;2.19403e-005;0;0.0219403;0.00295601;0.00295601;0.00295601;0;4.4103;-4.4103;0;0.0219403;4.40735;-1063.19;0.480011;13.3764;13.3764;0.00295601;0.00295601;0.480011;0;1063.19;0.00295601;265.188;1;1
2.171e-005;2.19403e-005;-2.30322e-007;0.0219403;0.00293877;0.00293877;0.00293877;-0.000230322;4.4103;-4.4103;0;0.02171;4.40736;-1063.19;0.580011;13.3411;13.3411;0.00293877;0.00293877;0.580011;0;1063.19;0.00293877;265.288;1;1
2.14796e-005;2.19403e-005;-4.60644e-007;0.0219403;0.00292153;0.00292153;0.00292153;-0.000460644;4.4103;-4.4103;0;0.0214796;4.40738;-1063.19;0.700011;13.3764;13.3764;0.00292153;0.00292153;0.700011;0;1063.19;0.00292153;265.408;1;1
0.000367246;0.000367707;-4.60644e-007;0.367707;0.0271112;0.0271112;0.0271112;-0.000460644;4.4103;-4.4103;0;0.367246;4.38319;-1063.22;0.820011;15.2116;15.2116;0.0271112;0.0271112;0.820011;0;1063.22;0.0271112;265.527;1;1
0.00205263;0.00205309;-4.60644e-007;2.05309;0.119835;0.119835;0.119835;-0.000460644;4.4103;-4.4103;0;2.05263;4.29047;-1063.31;0.900011;21.141;21.141;0.119835;0.119835;0.900011;0;1063.31;0.119835;265.608;1;1
0.0032125;0.00321296;-4.60644e-007;3.21296;0.170628;0.170628;0.170628;-0.000460644;4.4103;-4.4103;0;3.2125;4.23967;-1063.36;0.940011;24.5292;24.5292;0.170628;0.170628;0.940011;0;1063.36;0.170628;265.647;1;1
0.00457434;0.0045748;-4.60644e-007;4.5748;0.222422;0.222422;0.222422;-0.000460644;4.4103;-4.4103;0;4.57434;4.18788;-1063.41;0.980011;28.0586;28.0586;0.222422;0.222422;0.980011;0;1063.41;0.222422;265.688;1;1
0.00699459;0.00699505;-4.60644e-007;6.99505;0.301197;0.301197;0.301197;-0.000460644;4.4103;-4.4103;0;6.99459;4.10911;-1063.49;1.04001;33.388;33.388;0.301197;0.301197;1.04001;0;1063.49;0.301197;265.747;1;1
0.00790145;0.00790191;-4.60644e-007;7.90191;0.327646;0.327646;0.327646;-0.000460644;4.4103;-4.4103;0;7.90145;4.08266;-1063.52;1.06001;35.1879;35.1879;0.327646;0.327646;1.06001;0;1063.52;0.327646;265.768;1;1
0.011998;0.0119984;-4.60644e-007;11.9984;0.433887;0.433887;0.433887;-0.000460644;4.4103;-4.4103;0;11.998;3.97642;-1063.62;1.14001;41.9291;41.9291;0.433887;0.433887;1.14001;0;1063.62;0.433887;265.847;1;1
0.0167731;0.0167735;-4.60644e-007;16.7735;0.540335;0.540335;0.540335;-0.000460644;4.4103;-4.4103;0;16.7731;3.86997;-1063.73;1.22001;47.7878;47.7878;0.540335;0.540335;1.22001;0;1063.73;0.540335;265.928;1;1
0.0193913;0.0193918;-4.60644e-007;19.3918;0.593628;0.593628;0.593628;-0.000460644;4.4103;-4.4103;0;19.3913;3.81667;-1063.78;1.26001;50.4702;50.4702;0.593628;0.593628;1.26001;0;1063.78;0.593628;265.967;1;1
0.0221458;0.0221463;-4.60644e-007;22.1463;0.646939;0.646939;0.646939;-0.000460644;4.4103;-4.4103;0;22.1458;3.76336;-1063.84;1.30001;52.8701;52.8701;0.646939;0.646939;1.30001;0;1063.84;0.646939;266.008;1;1
0.028003;0.0280035;-4.60644e-007;28.0035;0.753559;0.753559;0.753559;-0.000460644;4.4103;-4.4103;0;28.003;3.65674;-1063.94;1.38001;56.9995;56.9995;0.753559;0.753559;1.38001;0;1063.94;0.753559;266.087;1;1
0.0342527;0.0342532;-4.60644e-007;34.2532;0.860232;0.860232;0.860232;-0.000460644;4.4103;-4.4103;0;34.2527;3.55007;-1064.05;1.46001;60.176;60.176;0.860232;0.860232;1.46001;0;1064.05;0.860232;266.168;1;1
0.0358682;0.0358687;-4.60644e-007;35.8687;0.886922;0.886922;0.886922;-0.000460644;4.4103;-4.4103;0;35.8682;3.52338;-1064.08;1.48001;60.8818;60.8818;0.886922;0.886922;1.48001;0;1064.08;0.886922;266.188;1;1
