Arbeit;Arbeit (Belastung);Arbeit (Entlastung);Belastungsarbeit;Dehnung;Dehnung nominell;Dehnungskanal;Entlastungsarbeit;Höhenkanal;Höhenkanal normiert;Ist-Temperatur;Kanalintegration;LE-Kanal;Meßlänge;Prüfzeit;Standardkraft;Standardkraftsensor;Standardweg;Standardwegsensor;Systemzeit ;Temperatur;Traverse abs;Traversenwegaufnehmer;Zeit;Zyklus Start;Zyklusnummer
0.0;0.0;0.0;0.0;0.0;0.0;1090.45;0.0;0;0;0;0.0;3.882;-1090.45;0.0;0.176427;0.176427;0.0;1090.45;239.482;0;1090.45;1090.45;239.482;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1090.45;0.0;0;0;0;0.0;3.882;-1090.45;0.0;0.141134;0.141134;0.0;1090.45;241.503;0;1090.45;1090.45;241.503;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1090.45;0.0;0;0;0;0.0;3.882;-1090.45;0.0;0.176427;0.176427;0.0;1090.45;241.723;0;1090.45;1090.45;241.723;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1095.4;0.0;0;0;0;0.0;-1.0699;-1095.4;0.0;11.2936;11.2936;0.0;1095.4;245.242;0;1095.4;1095.4;245.242;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1095.41;0.0;0;0;0;0.0;-1.07808;-1095.41;0.0;11.8936;11.8936;0.0;1095.41;245.303;0;1095.41;1095.41;245.303;0;0
0.0;0.0;0.0;0.0;0.0;0.0;-4.01242e-005;0.0;0;0;0;0.0;-1.08183;-1095.41;0.0;12.2818;12.2818;0.0;-4.01242e-005;245.363;0;1095.41;-4.01242e-005;245.363;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.000649531;0.0;-1.08183;1.08183;0;0.0;-1.08251;-1095.41;0.0;12.3171;12.3171;0.0;0.000649531;-7.32422e-006;0;1095.41;0.000649531;245.383;0;0
0;0;0;0;0.00114953;0.00114953;0.00114953;0;-1.08183;1.08183;0;0;-1.08301;-1095.41;0.0199927;12.3524;12.3524;0.00114953;0.00114953;0.0199927;0;1095.41;0.00114953;245.402;0;0
5.54518e-006;5.54518e-006;0;0.00554518;0.00159781;0.00159781;0.00159781;0;-1.08183;1.08183;0;0.00554518;-1.08346;-1095.41;0.0399927;12.3877;12.3877;0.00159781;0.00159781;0.0399927;0;1095.41;0.00159781;245.422;0;0
1.55835e-005;1.55835e-005;0;0.0155835;0.00240815;0.00240815;0.00240815;0;-1.08183;1.08183;0;0.0155835;-1.08427;-1095.41;0.0999927;12.3877;12.3877;0.00240815;0.00240815;0.0999927;0;1095.41;0.00240815;245.483;0;0
1.72945e-005;1.72945e-005;0;0.0172945;0.00254608;0.00254608;0.00254608;0;-1.08183;1.08183;0;0.0172945;-1.08441;-1095.41;0.119993;12.423;12.423;0.00254608;0.00254608;0.119993;0;1095.41;0.00254608;245.502;1;1
1.83655e-005;1.83655e-005;0;0.0183655;0.00263229;0.00263229;0.00263229;0;-1.08183;1.08183;0;0.0183655;-1.0845;-1095.41;0.139993;12.423;12.423;0.00263229;0.00263229;0.139993;0;1095.41;0.00263229;245.522;1;1
1.90081e-005;1.90081e-005;0;0.0190081;0.00268401;0.00268401;0.00268401;0;-1.08183;1.08183;0;0.0190081;-1.08455;-1095.41;0.159993;12.423;12.423;0.00268401;0.00268401;0.159993;0;1095.41;0.00268401;245.543;1;1
2.07216e-005;2.07216e-005;0;0.0207216;0.00282194;0.00282194;0.00282194;0;-1.08183;1.08183;0;0.0207216;-1.08469;-1095.41;0.279993;12.423;12.423;0.00282194;0.00282194;0.279993;0;1095.41;0.00282194;245.662;1;1
2.09361e-005;2.09361e-005;0;0.0209361;0.00283919;0.00283919;0.00283919;0;-1.08183;1.08183;0;0.0209361;-1.0847;-1095.41;0.379993;12.4583;12.4583;0.00283919;0.00283919;0.379993;0;1095.41;0.00283919;245.762;1;1
2.11506e-005;2.11506e-005;0;0.0211506;0.00285643;0.00285643;0.00285643;0;-1.08183;1.08183;0;0.0211506;-1.08472;-1095.41;0.499993;12.423;12.423;0.00285643;0.00285643;0.499993;0;1095.41;0.00285643;245.882;1;1
