Arbeit;Arbeit (Belastung);Arbeit (Entlastung);Belastungsarbeit;Dehnung;Dehnung nominell;Dehnungskanal;Entlastungsarbeit;H?henkanal;H?henkanal normiert;Ist-Temperatur;Kanalintegration;LE-Kanal;Me?l?nge;Prüfzeit;Standardkraft;Standardkraftsensor;Standardweg;Standardwegsensor;Systemzeit;Temperatur;Traverse abs;Traversenwegaufnehmer;Zeit;Zyklus Start;Zyklusnummer;Ableitung2;Ableitung
0.476433;0.476434;-0.000000457884;476.434;4.99986;4.99986;4.99986;-0.000457884;-9.81483;9.81483;0;476.433;-14.8146;-1112.5;16.08;132.169;132.169;4.99986;4.99986;16.08;0;1112.5;4.99986;97.9425;1;1;1.30599999999998;-2.64699999999999
0.476454;0.476454;-0.000000457884;476.454;5.00001;5.00001;5.00001;-0.000457884;-9.81483;9.81483;0;476.454;-14.8148;-1112.5;16.18;130.828;130.828;5.00001;5.00001;16.18;0;1112.5;5.00001;98.0425;1;1;0.317000000000007;-1.34100000000001
0.47646;0.476461;-0.000000457884;476.461;5.00006;5.00006;5.00006;-0.000457884;-9.81483;9.81483;0;476.46;-14.8148;-1112.5;16.3;129.804;129.804;5.00006;5.00006;16.3;0;1112.5;5.00006;98.1625;1;1;0.424000000000007;-1.024
0.476463;0.476463;-0.000000457884;476.463;5.00008;5.00008;5.00008;-0.000457884;-9.81483;9.81483;0;476.463;-14.8149;-1112.5;16.42;129.204;129.204;5.00008;5.00008;16.42;0;1112.5;5.00008;98.2825;1;1;0.176999999999993;-0.599999999999994
0.476463;0.476463;-0.000000457884;476.463;5.00008;5.00008;5.00008;-0.000457884;-9.81483;9.81483;0;476.463;-14.8149;-1112.5;16.52;128.781;128.781;5.00008;5.00008;16.52;0;1112.5;5.00008;98.3825;1;1;0.0699999999999932;-0.423000000000002
0.476463;0.476463;-0.000000457884;476.463;5.00008;5.00008;5.00008;-0.000457884;-9.81483;9.81483;0;476.463;-14.8149;-1112.5;16.66;128.428;128.428;5.00008;5.00008;16.66;0;1112.5;5.00008;98.5225;1;1;0.035000000000025;-0.353000000000009
0.47646;0.476463;-0.00000272093;476.463;5.00006;5.00006;5.00006;-0.00272093;-9.81483;9.81483;0;476.46;-14.8148;-1112.5;16.8;128.11;128.11;5.00006;5.00006;16.8;0;1112.5;5.00006;98.6625;1;1;-5.68100000000004;-0.317999999999984
0.475509;0.476463;-0.000953957;476.463;4.99246;4.99246;4.99246;-0.953957;-9.81483;9.81483;0;475.509;-14.8072;-1112.5;16.94;122.111;122.111;4.99246;4.99246;16.94;0;1112.5;4.99246;98.8025;1;1;-41.681;-5.99900000000001
0.471929;0.476463;-0.00453409;476.463;4.95603;4.95603;4.95603;-4.53409;-9.81483;9.81483;0;471.929;-14.7708;-1112.46;17.06;74.431;74.431;4.95603;4.95603;17.06;0;1112.46;4.95603;98.9225;1;1;34.8337;-47.68
0.469654;0.476463;-0.00680884;476.463;4.92258;4.92258;4.92258;-6.80884;-9.81483;9.81483;0;469.654;-14.7374;-1112.43;17.16;61.5847;61.5847;4.92258;4.92258;17.16;0;1112.43;4.92258;99.0225;1;1;7.69369999999999;-12.8463
0.467691;0.476463;-0.00877238;476.463;4.88931;4.88931;4.88931;-8.77238;-9.81483;9.81483;0;467.691;-14.7041;-1112.39;17.26;56.4321;56.4321;4.88931;4.88931;17.26;0;1112.39;4.88931;99.1225;1;1;4.0232;-5.1526
0.467319;0.476463;-0.00914419;476.463;4.88265;4.88265;4.88265;-9.14419;-9.81483;9.81483;0;467.319;-14.6974;-1112.39;17.28;55.3027;55.3027;4.88265;4.88265;17.28;0;1112.39;4.88265;99.1425;1;1;-4.0232;-1.1294
0.465565;0.476463;-0.0108978;476.463;4.84939;4.84939;4.84939;-10.8978;-9.81483;9.81483;0;465.565;-14.6642;-1112.35;17.38;50.1501;50.1501;4.84939;4.84939;17.38;0;1112.35;4.84939;99.2425;1;1;-1.6941;-5.1526
0.463696;0.476463;-0.0127669;476.463;4.80939;4.80939;4.80939;-12.7669;-9.81483;9.81483;0;463.696;-14.6242;-1112.31;17.5;43.3034;43.3034;4.80939;4.80939;17.5;0;1112.31;4.80939;99.3625;1;1;2.18819999999999;-6.8467
0.462603;0.476463;-0.0138598;476.463;4.78272;4.78272;4.78272;-13.8598;-9.81483;9.81483;0;462.603;-14.5975;-1112.29;17.58;38.6449;38.6449;4.78272;4.78272;17.58;0;1112.29;4.78272;99.4425;1;1;3.56440000000001;-4.6585
0.46235;0.476463;-0.0141133;476.463;4.77606;4.77606;4.77606;-14.1133;-9.81483;9.81483;0;462.35;-14.5908;-1112.28;17.6;37.5508;37.5508;4.77606;4.77606;17.6;0;1112.28;4.77606;99.4625;1;1;-4.87030000000001;-1.0941
0.460965;0.476463;-0.0154978;476.463;4.73601;4.73601;4.73601;-15.4978;-9.81483;9.81483;0;460.965;-14.5508;-1112.24;17.72;31.5864;31.5864;4.73601;4.73601;17.72;0;1112.24;4.73601;99.5825;1;1;1.2706;-5.9644
0.45999;0.476463;-0.0164733;476.463;4.70265;4.70265;4.70265;-16.4733;-9.81483;9.81483;0;459.99;-14.5174;-1112.21;17.82;26.8926;26.8926;4.70265;4.70265;17.82;0;1112.21;4.70265;99.6825;1;1;1.9057;-4.6938
0.45948;0.476463;-0.0169828;476.463;4.68267;4.68267;4.68267;-16.9828;-9.81483;9.81483;0;459.48;-14.4974;-1112.19;17.88;24.1045;24.1045;4.68267;4.68267;17.88;0;1112.19;4.68267;99.7425;1;1;0.176499999999997;-2.7881
0.459025;0.476463;-0.0174384;476.463;4.66268;4.66268;4.66268;-17.4384;-9.81483;9.81483;0;459.025;-14.4775;-1112.17;17.94;21.4929;21.4929;4.66268;4.66268;17.94;0;1112.17;4.66268;99.8025;1;1;-2.6116;-2.6116
0.45827;0.476463;-0.0181934;476.463;4.6227;4.6227;4.6227;-18.1934;-9.81483;9.81483;0;458.27;-14.4375;-1112.13;18.06;16.2697;16.2697;4.6227;4.6227;18.06;0;1112.13;4.6227;99.9225;1;1;1.0587;-5.2232
0.457797;0.476463;-0.0186659;476.463;4.58939;4.58939;4.58939;-18.6659;-9.81483;9.81483;0;457.797;-14.4042;-1112.09;18.16;12.1052;12.1052;4.58939;4.58939;18.16;0;1112.09;4.58939;100.022;1;1;2.6469;-4.1645
0.457646;0.476463;-0.0188176;476.463;4.57603;4.57603;4.57603;-18.8176;-9.81483;9.81483;0;457.646;-14.3908;-1112.08;18.2;10.5876;10.5876;4.57603;4.57603;18.2;0;1112.08;4.57603;100.063;1;1;-1.19986;-1.5176
0.4574;0.476463;-0.0190634;476.463;4.54939;4.54939;4.54939;-19.0634;-9.81483;9.81483;0;457.4;-14.3642;-1112.05;18.28;7.87014;7.87014;4.54939;4.54939;18.28;0;1112.05;4.54939;100.142;1;1;-0.741159999999999;-2.71746
0.457195;0.476463;-0.0192682;476.463;4.51605;4.51605;4.51605;-19.2682;-9.81483;9.81483;0;457.195;-14.3308;-1112.02;18.38;4.41152;4.41152;4.51605;4.51605;18.38;0;1112.02;4.51605;100.243;1;1;0.0705799999999996;-3.45862
0.457086;0.476463;-0.0193769;476.463;4.47605;4.47605;4.47605;-19.3769;-9.81483;9.81483;0;457.086;-14.2908;-1111.98;18.5;1.02348;1.02348;4.47605;4.47605;18.5;0;1111.98;4.47605;100.362;1;1;3.035115;-3.38804
0.457081;0.476463;-0.0193825;476.463;4.46941;4.46941;4.46941;-19.3825;-9.81483;9.81483;0;457.081;-14.2842;-1111.97;18.52;0.670555;0.670555;4.46941;4.46941;18.52;0;1111.97;4.46941;100.382;1;1;0.0705879999999999;-0.352925
0.45707;0.476463;-0.019393;476.463;4.44963;4.44963;4.44963;-19.393;-9.81483;9.81483;0;457.07;-14.2644;-1111.95;18.58;0.388218;0.388218;4.44963;4.44963;18.58;0;1111.95;4.44963;100.442;1;1;0.282337;-0.282337
0.457068;0.476463;-0.0193948;476.463;4.44496;4.44496;4.44496;-19.3948;-9.81483;9.81483;0;457.068;-14.2597;-1111.95;18.6;0.388218;0.388218;4.44496;4.44496;18.6;0;1111.95;4.44496;100.462;1;1;-0.070584;0
0.457066;0.476463;-0.0193973;476.463;4.43774;4.43774;4.43774;-19.3973;-9.81483;9.81483;0;457.066;-14.2525;-1111.94;18.72;0.317634;0.317634;4.43774;4.43774;18.72;0;1111.94;4.43774;100.583;1;1;0.070584;-0.070584
0;0;0;0;0;4.43682;4.43682;0;-9.81483;9.81483;0;0;-14.2516;-1111.94;0;0.317634;0.317634;0;4.43682;18.84;0;1111.94;4.43682;100.702;1;1;-0.070584;0
0;0;0;0;0;4.43667;4.43667;0;-9.81483;9.81483;0;0;-14.2514;-1111.94;0;0.24705;0.24705;0;4.43667;18.94;0;1111.94;4.43667;100.802;1;1;0.105876;-0.070584
0;0;0;0;0;4.43656;4.43656;0;-9.81483;9.81483;0;0;-14.2513;-1111.94;0;0.282342;0.282342;0;4.43656;19.06;0;1111.94;4.43656;100.923;1;1;0;0.035292
0;0;0;0;0;4.43655;4.43655;0;-9.81483;9.81483;0;0;-14.2513;-1111.94;0;0.317634;0.317634;0;4.43655;19.16;0;1111.94;4.43655;101.022;1;1;-0.0705840000000001;0.035292
0;0;0;0;0;4.43656;4.43656;0;-9.81483;9.81483;0;0;-14.2513;-1111.94;0;0.282342;0.282342;0;4.43656;19.28;0;1111.94;4.43656;101.142;1;1;0.211753;-0.035292
0;0;0;0;0;4.43658;4.43658;0;-9.81483;9.81483;0;0;-14.2514;-1111.94;0;0.458803;0.458803;0;4.43658;19.38;0;1111.94;4.43658;101.243;1;1;-0.352922;0.176461
0;0;0;0;0;4.4366;4.4366;0;-9.81483;9.81483;0;0;-14.2514;-1111.94;0;0.282342;0.282342;0;4.4366;19.5;0;1111.94;4.4366;101.362;1;1;0.31763;-0.176461
0;0;0;0;0;4.43662;4.43662;0;-9.81483;9.81483;0;0;-14.2514;-1111.94;0;0.423511;0.423511;0;4.43662;19.6;0;1111.94;4.43662;101.462;1;1;-0.176462;0.141169
0;0;0;0;0;4.43663;4.43663;0;-9.81483;9.81483;0;0;-14.2514;-1111.94;0;0.388218;0.388218;0;4.43663;19.72;0;1111.94;4.43663;101.583;1;1;0.035293;-0.035293
0;0;0;0;0;4.43663;4.43663;0;-9.81483;9.81483;0;0;-14.2514;-1111.94;0;0.388218;0.388218;0;4.43663;19.74;0;1111.94;4.43663;101.603;1;1;-0.388218;0
