Arbeit;Arbeit (Belastung);Arbeit (Entlastung);Belastungsarbeit;Dehnung;Dehnung nominell;Dehnungskanal;Entlastungsarbeit;Höhenkanal;Höhenkanal normiert;Ist-Temperatur;Kanalintegration;LE-Kanal;Meßlänge;Prüfzeit;Standardkraft;Standardkraftsensor;Standardweg;Standardwegsensor;Systemzeit ;Temperatur;Traverse abs;Traversenwegaufnehmer;Zeit;Zyklus Start;Zyklusnummer
0.0;0.0;0.0;0.0;0.0;0.0;1091.52;0.0;0;0;0;0.0;1.032;-1091.52;0.0;-0.106148;-0.106148;0.0;1091.52;13210.2;0;1091.52;1091.52;13210.2;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1091.52;0.0;0;0;0;0.0;1.032;-1091.52;0.0;-0.0708588;-0.0708588;0.0;1091.52;13216.5;0;1091.52;1091.52;13216.5;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1091.52;0.0;0;0;0;0.0;1.032;-1091.52;0.0;-0.141438;-0.141438;0.0;1091.52;13216.8;0;1091.52;1091.52;13216.8;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1105.77;0.0;0;0;0;0.0;-13.2196;-1105.77;0.0;113.067;113.067;0.0;1105.77;13225.9;0;1105.77;1105.77;13225.9;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1105.78;0.0;0;0;0;0.0;-13.2279;-1105.78;0.0;120.408;120.408;0.0;1105.78;13225.9;0;1105.78;1105.78;13225.9;0;0
0.0;0.0;0.0;0.0;0.0;0.0;5.21595e-005;0.0;0;0;0;0.0;-13.2318;-1105.78;0.0;123.866;123.866;0.0;5.21595e-005;13226;0;1105.78;5.21595e-005;13226;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.000776297;0.0;-13.2318;13.2318;0;0.0;-13.2326;-1105.78;0.0;124.466;124.466;0.0;0.000776297;0.00015625;0;1105.78;0.000776297;13226;0;0
0;0;0;0;0.0012763;0.0012763;0.0012763;0;-13.2318;13.2318;0;0;-13.2331;-1105.78;0.0201562;124.925;124.925;0.0012763;0.0012763;0.0201562;0;1105.78;0.0012763;13226;0;0
0.000138393;0.000138393;0;0.138393;0.00237975;0.00237975;0.00237975;0;-13.2318;13.2318;0;0.138393;-13.2342;-1105.78;0.100156;125.913;125.913;0.00237975;0.00237975;0.100156;0;1105.78;0.00237975;13226.1;0;0
0.00015577;0.00015577;0;0.15577;0.00251768;0.00251768;0.00251768;0;-13.2318;13.2318;0;0.15577;-13.2343;-1105.78;0.120156;126.054;126.054;0.00251768;0.00251768;0.120156;0;1105.78;0.00251768;13226.1;1;1
0.000168812;0.000168812;0;0.168812;0.00262112;0.00262112;0.00262112;0;-13.2318;13.2318;0;0.168812;-13.2344;-1105.78;0.140156;126.089;126.089;0.00262112;0.00262112;0.140156;0;1105.78;0.00262112;13226.2;1;1
