distance,springback,thickness,die_opening
2.50006,0.7540199999999999,0.5,20
12.5,1.3039000000000005,0.5,20
12.5,1.3039000000000005,0.5,20
17.5001,2.5374,0.5,20
10.0001,0.9380999999999986,0.5,20
5.00014,0.7049799999999999,0.5,20
15.0001,1.8573000000000004,0.5,20
2.50008,0.8201000000000003,0.5,20
12.5,1.3705999999999996,0.5,20
10.0001,0.9623499999999989,0.5,20
17.5001,2.2205999999999992,0.5,20
5.00011,0.79176,0.5,20
15.0001,1.8383000000000003,0.5,20
7.50011,0.8681200000000002,0.5,20
7.50004,1.05342,0.5,20
17.5,2.5372000000000003,0.5,20
7.50008,0.7706600000000003,0.5,20
2.50007,0.7873700000000001,0.5,20
15.0001,1.7081999999999997,0.5,20
5.00013,0.7050700000000001,0.5,20
