Arbeit;Arbeit (Belastung);Arbeit (Entlastung);Belastungsarbeit;Dehnung;Dehnung nominell;Dehnungskanal;Entlastungsarbeit;Höhenkanal;Höhenkanal normiert;Ist-Temperatur;Kanalintegration;LE-Kanal;Meßlänge;Prüfzeit;Standardkraft;Standardkraftsensor;Standardweg;Standardwegsensor;Systemzeit ;Temperatur;Traverse abs;Traversenwegaufnehmer;Zeit;Zyklus Start;Zyklusnummer
0.0;0.0;0.0;0.0;0.0;0.0;1090.45;0.0;0;0;0;0.0;3.882;-1090.45;0.0;-0.07054;-0.07054;0.0;1090.45;2496.28;0;1090.45;1090.45;2496.28;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1090.45;0.0;0;0;0;0.0;3.882;-1090.45;0.0;-0.07054;-0.07054;0.0;1090.45;2498.48;0;1090.45;1090.45;2498.48;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1090.45;0.0;0;0;0;0.0;3.882;-1090.45;0.0;-0.07054;-0.07054;0.0;1090.45;2498.7;0;1090.45;1090.45;2498.7;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1094.83;0.0;0;0;0;0.0;-0.503252;-1094.83;0.0;57.2447;57.2447;0.0;1094.83;2501.88;0;1094.83;1094.83;2501.88;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1094.84;0.0;0;0;0;0.0;-0.511431;-1094.84;0.0;60.4916;60.4916;0.0;1094.84;2501.94;0;1094.84;1094.84;2501.94;0;0
0.0;0.0;0.0;0.0;0.0;0.0;-1.0413e-005;0.0;0;0;0;0.0;-0.515204;-1094.85;0.0;61.9739;61.9739;0.0;-1.0413e-005;2502;0;1094.85;-1.0413e-005;2502;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.00078269;0.0;-0.515204;0.515204;0;0.0;-0.515998;-1094.85;0.0;62.1503;62.1503;0.0;0.00078269;3.90625e-005;0;1094.85;0.00078269;2502.02;0;0
0;0;0;0;0.00131717;0.00131717;0.00131717;0;-0.515204;0.515204;0;0;-0.516532;-1094.85;0.0200391;62.3268;62.3268;0.00131717;0.00131717;0.0200391;0;1094.85;0.00131717;2502.04;0;0
6.4549e-005;6.4549e-005;0;0.064549;0.00235166;0.00235166;0.00235166;0;-0.515204;0.515204;0;0.064549;-0.517566;-1094.85;0.100039;62.468;62.468;0.00235166;0.00235166;0.100039;0;1094.85;0.00235166;2502.12;0;0
7.20861e-005;7.20861e-005;0;0.0720861;0.00247235;0.00247235;0.00247235;0;-0.515204;0.515204;0;0.0720861;-0.517687;-1094.85;0.120039;62.4327;62.4327;0.00247235;0.00247235;0.120039;0;1094.85;0.00247235;2502.14;1;1
7.74667e-005;7.74667e-005;0;0.0774667;0.00255855;0.00255855;0.00255855;0;-0.515204;0.515204;0;0.0774667;-0.517773;-1094.85;0.140039;62.3974;62.3974;0.00255855;0.00255855;0.140039;0;1094.85;0.00255855;2502.16;1;1
8.92974e-005;8.92974e-005;0;0.0892974;0.00274821;0.00274821;0.00274821;0;-0.515204;0.515204;0;0.0892974;-0.517963;-1094.85;0.220039;62.3621;62.3621;0.00274821;0.00274821;0.220039;0;1094.85;0.00274821;2502.24;1;1
9.25157e-005;9.25157e-005;0;0.0925157;0.00279993;0.00279993;0.00279993;0;-0.515204;0.515204;0;0.0925157;-0.518015;-1094.85;0.320039;62.0797;62.0797;0.00279993;0.00279993;0.320039;0;1094.85;0.00279993;2502.34;1;1
9.57267e-005;9.57267e-005;0;0.0957267;0.00285166;0.00285166;0.00285166;0;-0.515204;0.515204;0;0.0957267;-0.518066;-1094.85;0.440039;62.0797;62.0797;0.00285166;0.00285166;0.440039;0;1094.85;0.00285166;2502.46;1;1
9.67955e-005;9.67955e-005;0;0.0967955;0.0028689;0.0028689;0.0028689;0;-0.515204;0.515204;0;0.0967955;-0.518084;-1094.85;0.560039;61.9033;61.9033;0.0028689;0.0028689;0.560039;0;1094.85;0.0028689;2502.58;1;1
9.67955e-005;9.67955e-005;0;0.0967955;0.0028689;0.0028689;0.0028689;0;-0.515204;0.515204;0;0.0967955;-0.518084;-1094.85;0.680039;61.7621;61.7621;0.0028689;0.0028689;0.680039;0;1094.85;0.0028689;2502.7;1;1
0.0014711;0.0014711;0;1.4711;0.0229723;0.0229723;0.0229723;0;-0.515204;0.515204;0;1.4711;-0.538187;-1094.87;0.780039;74.9615;74.9615;0.0229723;0.0229723;0.780039;0;1094.87;0.0229723;2502.8;1;1
0.00328258;0.00328258;0;3.28258;0.0457137;0.0457137;0.0457137;0;-0.515204;0.515204;0;3.28258;-0.560929;-1094.89;0.800039;84.3494;84.3494;0.0457137;0.0457137;0.800039;0;1094.89;0.0457137;2502.82;1;1
0.0159503;0.0159503;0;15.9503;0.164076;0.164076;0.164076;0;-0.515204;0.515204;0;15.9503;-0.679291;-1095.01;0.880039;129.7;129.7;0.164076;0.164076;0.880039;0;1095.01;0.164076;2502.9;1;1
0.0201858;0.0201858;0;20.1858;0.195662;0.195662;0.195662;0;-0.515204;0.515204;0;20.1858;-0.710877;-1095.04;0.900039;138.488;138.488;0.195662;0.195662;0.900039;0;1095.04;0.195662;2502.92;1;1
0.0344266;0.0344266;0;34.4266;0.292472;0.292472;0.292472;0;-0.515204;0.515204;0;34.4266;-0.807687;-1095.14;0.960039;155.711;155.711;0.292472;0.292472;0.960039;0;1095.14;0.292472;2502.98;1;1
0.0502068;0.0502068;0;50.2068;0.39111;0.39111;0.39111;0;-0.515204;0.515204;0;50.2068;-0.906325;-1095.24;1.02004;164.252;164.252;0.39111;0.39111;1.02004;0;1095.24;0.39111;2503.04;1;1
0.0556671;0.0556671;0;55.6671;0.424162;0.424162;0.424162;0;-0.515204;0.515204;0;55.6671;-0.939377;-1095.27;1.04004;166.158;166.158;0.424162;0.424162;1.04004;0;1095.27;0.424162;2503.06;1;1
0.0781254;0.0781254;0;78.1254;0.556955;0.556955;0.556955;0;-0.515204;0.515204;0;78.1254;-1.07217;-1095.4;1.12004;172.087;172.087;0.556955;0.556955;1.12004;0;1095.4;0.556955;2503.14;1;1
0.0838728;0.0838728;0;83.8728;0.590231;0.590231;0.590231;0;-0.515204;0.515204;0;83.8728;-1.10545;-1095.44;1.14004;173.357;173.357;0.590231;0.590231;1.14004;0;1095.44;0.590231;2503.16;1;1
0.101358;0.101358;0;101.358;0.690076;0.690076;0.690076;0;-0.515204;0.515204;0;101.358;-1.20529;-1095.54;1.20004;176.887;176.887;0.690076;0.690076;1.20004;0;1095.54;0.690076;2503.22;1;1
0.113218;0.113218;0;113.218;0.756714;0.756714;0.756714;0;-0.515204;0.515204;0;113.218;-1.27193;-1095.6;1.24004;179.075;179.075;0.756714;0.756714;1.24004;0;1095.6;0.756714;2503.26;1;1
0.12523;0.12523;0;125.23;0.823369;0.823369;0.823369;0;-0.515204;0.515204;0;125.23;-1.33858;-1095.67;1.28004;181.333;181.333;0.823369;0.823369;1.28004;0;1095.67;0.823369;2503.3;1;1
0.149665;0.149665;0;149.665;0.956645;0.956645;0.956645;0;-0.515204;0.515204;0;149.665;-1.47186;-1095.8;1.36004;185.357;185.357;0.956645;0.956645;1.36004;0;1095.8;0.956645;2503.38;1;1
0.174624;0.174624;0;174.624;1.08996;1.08996;1.08996;0;-0.515204;0.515204;0;174.624;-1.60517;-1095.94;1.44004;189.098;189.098;1.08996;1.08996;1.44004;0;1095.94;1.08996;2503.46;1;1
0.187297;0.187297;0;187.297;1.15668;1.15668;1.15668;0;-0.515204;0.515204;0;187.297;-1.67189;-1096;1.48004;190.757;190.757;1.15668;1.15668;1.48004;0;1096;1.15668;2503.5;1;1
