losses
0.2561988680713203
0.012836799989106806
0.008859343141680992
0.01197687548293902
0.007750037539359794
0.002249688143847267
0.0046889554606859285
0.007046094899617161
0.0019978397486779542
0.001580176974177283
0.005396786625322586
-0.003770422447453875
0.0032464091715007914
0.002585191669257636
0.003976683411038129
0.0023556172088606275
0.0027884060564188073
-0.0036407374424511085
0.0007413759511634699
0.003856073527384596
-0.0007703429113003202
0.003833940250772383
0.0023127331187167977
0.003804633868524157
0.0025364973548559766
0.000912277277788559
0.0013611820639337358
0.002414073480033682
0.001232916538822862
-0.001760873256214865
0.002955652333530817
0.001954901832407069
-0.0007033528196668942
-0.003062339503562661
-0.0011365295065420694
0.0006968231367100175
0.0005004732201528694
6.079756466599584e-05
